Comune;Codice ISTAT;Abitanti;Positivi;Rapporto;Data
Villarboit;002163;-1;0;0;2020/12/23
Vercelli;002158;-1;102;2.2200000286102295;2020/12/23
Varallo;002156;-1;51;7.139999866485596;2020/12/23
Valduggia;002152;-1;13;6.639999866485596;2020/12/23
Tronzano Vercellese;002150;-1;25;7.239999771118164;2020/12/23
Trino;002148;-1;25;3.559999942779541;2020/12/23
Tricerro;002147;-1;4;5.760000228881836;2020/12/23
Stroppiana;002142;-1;2;1.6799999475479126;2020/12/23
Serravalle Sesia;002137;-1;18;3.680000066757202;2020/12/23
Scopello;002135;-1;0;0;2020/12/23
Scopa;002134;-1;2;5.119999885559082;2020/12/23
Santhià;002133;-1;17;2.009999990463257;2020/12/23
San Germano Vercellese;002131;-1;3;1.940000057220459;2020/12/23
Saluggia;002128;-1;18;4.599999904632568;2020/12/23
Sali Vercellese;002127;-1;0;0;2020/12/23
Salasco;002126;-1;0;0;2020/12/23
Rovasenda;002122;-1;11;11.84000015258789;2020/12/23
Rossa;002121;-1;1;5.619999885559082;2020/12/23
Ronsecco;002118;-1;1;1.7599999904632568;2020/12/23
Roasio;002116;-1;3;1.2799999713897705;2020/12/23
Rive;002115;-1;1;2.240000009536743;2020/12/23
Rimella;002113;-1;0;0;2020/12/23
Rassa;002110;-1;0;0;2020/12/23
Quinto Vercellese;002108;-1;0;0;2020/12/23
Quarona;002107;-1;18;4.5;2020/12/23
Prarolo;002104;-1;5;6.889999866485596;2020/12/23
Postua;002102;-1;1;1.7300000190734863;2020/12/23
Piode;002097;-1;0;0;2020/12/23
Pila;002096;-1;0;0;2020/12/23
Pezzana;002093;-1;5;3.869999885559082;2020/12/23
Pertengo;002091;-1;1;3.380000114440918;2020/12/23
Palazzolo Vercellese;002090;-1;5;4.210000038146973;2020/12/23
Oldenico;002089;-1;0;0;2020/12/23
Olcenengo;002088;-1;1;1.2799999713897705;2020/12/23
Motta de' Conti;002082;-1;4;5.239999771118164;2020/12/23
Moncrivello;002079;-1;3;2.1500000953674316;2020/12/23
Mollia;002078;-1;0;0;2020/12/23
Lozzolo;002072;-1;0;0;2020/12/23
Livorno Ferraris;002071;-1;16;3.690000057220459;2020/12/23
Lignana;002070;-1;0;0;2020/12/23
Lenta;002068;-1;4;4.800000190734863;2020/12/23
Lamporo;002067;-1;2;3.940000057220459;2020/12/23
Guardabosone;002066;-1;3;8.880000114440918;2020/12/23
Greggio;002065;-1;0;0;2020/12/23
Ghislarengo;002062;-1;2;2.3299999237060547;2020/12/23
Gattinara;002061;-1;35;4.46999979019165;2020/12/23
Formigliana;002059;-1;1;1.9800000190734863;2020/12/23
Fontanetto Po;002058;-1;1;0.9100000262260437;2020/12/23
Fobello;002057;-1;0;0;2020/12/23
Desana;002054;-1;2;1.8799999952316284;2020/12/23
Crova;002052;-1;0;0;2020/12/23
Crescentino;002049;-1;31;3.9800000190734863;2020/12/23
Cravagliana;002048;-1;1;4;2020/12/23
Costanzana;002047;-1;2;2.640000104904175;2020/12/23
Collobiano;002045;-1;0;0;2020/12/23
Civiasco;002043;-1;0;0;2020/12/23
Cigliano;002042;-1;8;1.809999942779541;2020/12/23
Cervatto;002041;-1;0;0;2020/12/23
San Giacomo Vercellese;002035;-1;0;0;2020/12/23
Casanova Elvo;002033;-1;1;4.480000019073486;2020/12/23
Carisio;002032;-1;1;1.2400000095367432;2020/12/23
Caresanablot;002031;-1;0;0;2020/12/23
Caresana;002030;-1;0;0;2020/12/23
Carcoforo;002029;-1;0;0;2020/12/23
Campertogno;002025;-1;0;0;2020/12/23
Buronzo;002021;-1;1;1.159999966621399;2020/12/23
Borgo Vercelli;002017;-1;1;0.4399999976158142;2020/12/23
Borgosesia;002016;-1;95;7.559999942779541;2020/12/23
Borgo d'Ale;002015;-1;11;4.699999809265137;2020/12/23
Boccioleto;002014;-1;0;0;2020/12/23
Bianzè;002011;-1;5;2.609999895095825;2020/12/23
Balocco;002009;-1;1;4.409999847412109;2020/12/23
Balmuccia;002008;-1;1;8.930000305175781;2020/12/23
Asigliano Vercellese;002007;-1;2;1.3899999856948853;2020/12/23
Arborio;002006;-1;0;0;2020/12/23
Alice Castello;002004;-1;2;0.7799999713897705;2020/12/23
Albano Vercellese;002003;-1;0;0;2020/12/23
Alagna Valsesia;002002;-1;0;0;2020/12/23
Valchiusa;001318;-1;2;1.940000057220459;2020/12/23
Val di Chy;001317;-1;3;2.3399999141693115;2020/12/23
Mappano;001316;-1;42;5.71999979019165;2020/12/23
Volvera;001315;-1;29;3.359999895095825;2020/12/23
Volpiano;001314;-1;75;4.849999904632568;2020/12/23
Viù;001313;-1;4;3.940000057220459;2020/12/23
Vistrorio;001312;-1;6;11.300000190734863;2020/12/23
Vische;001311;-1;6;4.730000019073486;2020/12/23
Virle Piemonte;001310;-1;0;0;2020/12/23
Vinovo;001309;-1;73;4.820000171661377;2020/12/23
Villastellone;001308;-1;10;2.1500000953674316;2020/12/23
Villar Perosa;001307;-1;16;3.950000047683716;2020/12/23
Villar Pellice;001306;-1;1;0.9399999976158142;2020/12/23
Villar Focchiardo;001305;-1;5;2.5399999618530273;2020/12/23
Villareggia;001304;-1;2;1.899999976158142;2020/12/23
Villar Dora;001303;-1;10;3.4600000381469727;2020/12/23
Villarbasse;001302;-1;11;3.180000066757202;2020/12/23
Villanova Canavese;001301;-1;2;1.649999976158142;2020/12/23
Villafranca Piemonte;001300;-1;19;4.119999885559082;2020/12/23
Vigone;001299;-1;19;3.680000066757202;2020/12/23
Vidracco;001298;-1;0;0;2020/12/23
Vialfrè;001296;-1;0;0;2020/12/23
Vestignè;001295;-1;18;22.610000610351562;2020/12/23
Verrua Savoia;001294;-1;2;1.4299999475479126;2020/12/23
Verolengo;001293;-1;28;5.78000020980835;2020/12/23
Venaria Reale;001292;-1;119;3.549999952316284;2020/12/23
Venaus;001291;-1;4;4.539999961853027;2020/12/23
Vauda Canavese;001290;-1;5;3.4600000381469727;2020/12/23
Varisella;001289;-1;6;7.230000019073486;2020/12/23
Valprato Soana;001288;-1;2;20.200000762939453;2020/12/23
Valperga;001287;-1;14;4.579999923706055;2020/12/23
Vallo Torinese;001286;-1;4;5.159999847412109;2020/12/23
Valgioie;001285;-1;4;4.179999828338623;2020/12/23
Val della Torre;001284;-1;10;2.549999952316284;2020/12/23
Vaie;001283;-1;4;2.8299999237060547;2020/12/23
Usseglio;001282;-1;0;0;2020/12/23
Usseaux;001281;-1;0;0;2020/12/23
Trofarello;001280;-1;25;2.299999952316284;2020/12/23
Traves;001279;-1;0;0;2020/12/23
Traversella;001278;-1;1;3.0899999141693115;2020/12/23
Trana;001276;-1;7;1.8300000429153442;2020/12/23
Torre Pellice;001275;-1;41;8.9399995803833;2020/12/23
Torre Canavese;001274;-1;4;6.659999847412109;2020/12/23
Torrazza Piemonte;001273;-1;13;4.400000095367432;2020/12/23
Torino;001272;-1;2521;2.880000114440918;2020/12/23
Tavagnasco;001271;-1;0;0;2020/12/23
Susa;001270;-1;60;9.59000015258789;2020/12/23
Strambino;001269;-1;32;5.090000152587891;2020/12/23
Strambinello;001268;-1;1;3.700000047683716;2020/12/23
Sparone;001267;-1;32;32.9900016784668;2020/12/23
Settimo Vittone;001266;-1;0;0;2020/12/23
Settimo Torinese;001265;-1;182;3.869999885559082;2020/12/23
Settimo Rottaro;001264;-1;2;4.239999771118164;2020/12/23
Sestriere;001263;-1;7;7.489999771118164;2020/12/23
Sciolze;001262;-1;4;2.759999990463257;2020/12/23
Scarmagno;001261;-1;3;3.609999895095825;2020/12/23
Scalenghe;001260;-1;7;2.130000114440918;2020/12/23
Sauze d'Oulx;001259;-1;2;1.8200000524520874;2020/12/23
Sauze di Cesana;001258;-1;0;0;2020/12/23
Santena;001257;-1;43;4;2020/12/23
Sant'Antonino di Susa;001256;-1;13;3.059999942779541;2020/12/23
Sant'Ambrogio di Torino;001255;-1;6;1.2699999809265137;2020/12/23
San Secondo di Pinerolo;001254;-1;29;8.020000457763672;2020/12/23
San Sebastiano da Po;001253;-1;2;1.0299999713897705;2020/12/23
San Raffaele Cimena;001252;-1;8;2.569999933242798;2020/12/23
San Ponso;001251;-1;0;0;2020/12/23
San Pietro Val Lemina;001250;-1;4;2.819999933242798;2020/12/23
San Mauro Torinese;001249;-1;35;1.850000023841858;2020/12/23
San Maurizio Canavese;001248;-1;34;3.299999952316284;2020/12/23
San Martino Canavese;001247;-1;1;1.2200000286102295;2020/12/23
San Giusto Canavese;001246;-1;14;4.170000076293945;2020/12/23
San Giorio di Susa;001245;-1;2;2.069999933242798;2020/12/23
San Giorgio Canavese;001244;-1;27;10.520000457763672;2020/12/23
San Gillio;001243;-1;4;1.25;2020/12/23
San Germano Chisone;001242;-1;2;1.1399999856948853;2020/12/23
Sangano;001241;-1;16;4.260000228881836;2020/12/23
San Francesco al Campo;001240;-1;14;2.8499999046325684;2020/12/23
San Didero;001239;-1;0;0;2020/12/23
San Colombano Belmonte;001238;-1;3;8.470000267028809;2020/12/23
San Carlo Canavese;001237;-1;16;3.9800000190734863;2020/12/23
San Benigno Canavese;001236;-1;20;3.319999933242798;2020/12/23
Samone;001235;-1;5;3.1600000858306885;2020/12/23
Salza di Pinerolo;001234;-1;0;0;2020/12/23
Salerano Canavese;001233;-1;1;2.109999895095825;2020/12/23
Salbertrand;001232;-1;3;4.860000133514404;2020/12/23
Salassa;001231;-1;4;2.1600000858306885;2020/12/23
Rueglio;001230;-1;1;1.2899999618530273;2020/12/23
Rubiana;001229;-1;20;8.430000305175781;2020/12/23
Rosta;001228;-1;10;2.0199999809265137;2020/12/23
Roure;001227;-1;11;13.800000190734863;2020/12/23
Rorà;001226;-1;0;0;2020/12/23
Rondissone;001225;-1;14;7.420000076293945;2020/12/23
Ronco Canavese;001224;-1;13;43.33000183105469;2020/12/23
Romano Canavese;001223;-1;4;1.5099999904632568;2020/12/23
Roletto;001222;-1;11;5.409999847412109;2020/12/23
Rocca Canavese;001221;-1;5;2.9200000762939453;2020/12/23
Robassomero;001220;-1;7;2.2799999713897705;2020/12/23
Rivoli;001219;-1;185;3.809999942779541;2020/12/23
Rivarossa;001218;-1;4;2.509999990463257;2020/12/23
Rivarolo Canavese;001217;-1;48;3.8499999046325684;2020/12/23
Rivara;001216;-1;14;5.409999847412109;2020/12/23
Riva presso Chieri;001215;-1;42;8.84000015258789;2020/12/23
Rivalta di Torino;001214;-1;86;4.289999961853027;2020/12/23
Rivalba;001213;-1;7;6.070000171661377;2020/12/23
Ribordone;001212;-1;0;0;2020/12/23
Reano;001211;-1;5;2.819999933242798;2020/12/23
Quincinetto;001210;-1;0;0;2020/12/23
Quassolo;001209;-1;1;2.9000000953674316;2020/12/23
Quagliuzzo;001208;-1;1;3.0199999809265137;2020/12/23
Pratiglione;001207;-1;3;5.840000152587891;2020/12/23
Prascorsano;001206;-1;9;11.949999809265137;2020/12/23
Prarostino;001205;-1;4;3.119999885559082;2020/12/23
Pramollo;001204;-1;1;4.460000038146973;2020/12/23
Pralormo;001203;-1;9;4.71999979019165;2020/12/23
Prali;001202;-1;2;8.369999885559082;2020/12/23
Pragelato;001201;-1;1;1.2899999618530273;2020/12/23
Porte;001200;-1;0;0;2020/12/23
Pont-Canavese;001199;-1;9;2.740000009536743;2020/12/23
Pomaretto;001198;-1;3;2.9700000286102295;2020/12/23
Poirino;001197;-1;65;6.239999771118164;2020/12/23
Piverone;001196;-1;17;12.449999809265137;2020/12/23
Piscina;001195;-1;5;1.4800000190734863;2020/12/23
Piossasco;001194;-1;76;4.139999866485596;2020/12/23
Piobesi Torinese;001193;-1;8;2.0999999046325684;2020/12/23
Pino Torinese;001192;-1;54;6.429999828338623;2020/12/23
Pinerolo;001191;-1;150;4.150000095367432;2020/12/23
Pinasca;001190;-1;8;2.7200000286102295;2020/12/23
Pianezza;001189;-1;69;4.480000019073486;2020/12/23
Pessinetto;001188;-1;2;3.240000009536743;2020/12/23
Pertusio;001187;-1;4;5.28000020980835;2020/12/23
Perrero;001186;-1;1;1.5499999523162842;2020/12/23
Perosa Canavese;001185;-1;0;0;2020/12/23
Perosa Argentina;001184;-1;23;7.25;2020/12/23
Pecetto Torinese;001183;-1;3;0.7400000095367432;2020/12/23
Pavone Canavese;001181;-1;3;0.7799999713897705;2020/12/23
Pavarolo;001180;-1;4;3.5199999809265137;2020/12/23
Parella;001179;-1;1;2.3299999237060547;2020/12/23
Pancalieri;001178;-1;11;5.260000228881836;2020/12/23
Palazzo Canavese;001177;-1;0;0;2020/12/23
Ozegna;001176;-1;1;0.8100000023841858;2020/12/23
Oulx;001175;-1;12;3.559999942779541;2020/12/23
Osasio;001174;-1;3;3.2699999809265137;2020/12/23
Osasco;001173;-1;1;0.8700000047683716;2020/12/23
Orio Canavese;001172;-1;2;2.5799999237060547;2020/12/23
Orbassano;001171;-1;113;4.840000152587891;2020/12/23
Oglianico;001170;-1;4;2.690000057220459;2020/12/23
Novalesa;001169;-1;6;11.149999618530273;2020/12/23
None;001168;-1;23;2.869999885559082;2020/12/23
Nomaglio;001167;-1;0;0;2020/12/23
Nole;001166;-1;48;7.039999961853027;2020/12/23
Noasca;001165;-1;1;8.619999885559082;2020/12/23
Nichelino;001164;-1;210;4.420000076293945;2020/12/23
Moriondo Torinese;001163;-1;2;2.369999885559082;2020/12/23
Monteu da Po;001162;-1;5;5.849999904632568;2020/12/23
Montanaro;001161;-1;12;2.319999933242798;2020/12/23
Montalto Dora;001160;-1;2;0.5899999737739563;2020/12/23
Montalenghe;001159;-1;2;2.009999990463257;2020/12/23
Montaldo Torinese;001158;-1;0;0;2020/12/23
Moncenisio;001157;-1;0;0;2020/12/23
Moncalieri;001156;-1;149;2.5899999141693115;2020/12/23
Monastero di Lanzo;001155;-1;1;2.890000104904175;2020/12/23
Mompantero;001154;-1;3;4.619999885559082;2020/12/23
Mombello di Torino;001153;-1;1;2.559999942779541;2020/12/23
Mezzenile;001152;-1;2;2.509999990463257;2020/12/23
Mercenasco;001150;-1;4;3.25;2020/12/23
Meana di Susa;001149;-1;3;3.809999942779541;2020/12/23
Mazzè;001148;-1;21;5.070000171661377;2020/12/23
Mattie;001147;-1;10;14.949999809265137;2020/12/23
Mathi;001146;-1;22;5.71999979019165;2020/12/23
Massello;001145;-1;0;0;2020/12/23
Marentino;001144;-1;3;2.299999952316284;2020/12/23
Maglione;001143;-1;1;2.4000000953674316;2020/12/23
Macello;001142;-1;6;5.130000114440918;2020/12/23
Lusigliè;001141;-1;2;3.509999990463257;2020/12/23
Lusernetta;001140;-1;3;6.050000190734863;2020/12/23
Luserna San Giovanni;001139;-1;77;10.619999885559082;2020/12/23
Loranzè;001137;-1;1;0.8600000143051147;2020/12/23
Lombriasco;001136;-1;2;1.909999966621399;2020/12/23
Lombardore;001135;-1;8;4.610000133514404;2020/12/23
Locana;001134;-1;34;23.639999389648438;2020/12/23
Levone;001133;-1;2;4.519999980926514;2020/12/23
Lessolo;001132;-1;3;1.649999976158142;2020/12/23
Lemie;001131;-1;1;4.829999923706055;2020/12/23
Leini;001130;-1;43;2.609999895095825;2020/12/23
Lauriano;001129;-1;0;0;2020/12/23
Lanzo Torinese;001128;-1;20;3.990000009536743;2020/12/23
La Loggia;001127;-1;27;3.049999952316284;2020/12/23
La Cassa;001126;-1;2;1.1100000143051147;2020/12/23
Ivrea;001125;-1;61;2.5999999046325684;2020/12/23
Issiglio;001124;-1;0;0;2020/12/23
Isolabella;001123;-1;0;0;2020/12/23
Inverso Pinasca;001122;-1;1;1.4199999570846558;2020/12/23
Ingria;001121;-1;0;0;2020/12/23
Grugliasco;001120;-1;134;3.559999942779541;2020/12/23
Grosso;001119;-1;9;8.779999732971191;2020/12/23
Groscavallo;001118;-1;0;0;2020/12/23
Gravere;001117;-1;3;4.440000057220459;2020/12/23
Givoletto;001116;-1;8;2.0299999713897705;2020/12/23
Giaveno;001115;-1;58;3.5399999618530273;2020/12/23
Giaglione;001114;-1;3;4.929999828338623;2020/12/23
Germagnano;001113;-1;1;0.8600000143051147;2020/12/23
Gassino Torinese;001112;-1;24;2.509999990463257;2020/12/23
Garzigliana;001111;-1;0;0;2020/12/23
Frossasco;001110;-1;14;4.880000114440918;2020/12/23
Front;001109;-1;4;2.440000057220459;2020/12/23
Frassinetto;001108;-1;1;3.569999933242798;2020/12/23
Forno Canavese;001107;-1;42;12.59000015258789;2020/12/23
Foglizzo;001106;-1;17;7.329999923706055;2020/12/23
Fiorano Canavese;001105;-1;1;1.2999999523162842;2020/12/23
Fiano;001104;-1;13;4.869999885559082;2020/12/23
Fenestrelle;001103;-1;2;3.9200000762939453;2020/12/23
Feletto;001102;-1;7;3.0899999141693115;2020/12/23
Favria;001101;-1;58;11.050000190734863;2020/12/23
Exilles;001100;-1;2;7.96999979019165;2020/12/23
Druento;001099;-1;26;2.930000066757202;2020/12/23
Cuorgnè;001098;-1;40;4.130000114440918;2020/12/23
Cumiana;001097;-1;49;6.210000038146973;2020/12/23
Cuceglio;001096;-1;1;1.0099999904632568;2020/12/23
Cossano Canavese;001095;-1;0;0;2020/12/23
Corio;001094;-1;15;4.670000076293945;2020/12/23
Condove;001093;-1;8;1.7400000095367432;2020/12/23
Colleretto Giacosa;001092;-1;0;0;2020/12/23
Colleretto Castelnuovo;001091;-1;0;0;2020/12/23
Collegno;001090;-1;116;2.3299999237060547;2020/12/23
Coazze;001089;-1;7;2.1600000858306885;2020/12/23
Coassolo Torinese;001088;-1;2;1.340000033378601;2020/12/23
Claviere;001087;-1;0;0;2020/12/23
Ciriè;001086;-1;110;5.920000076293945;2020/12/23
Cinzano;001085;-1;1;3.0299999713897705;2020/12/23
Cintano;001084;-1;0;0;2020/12/23
Ciconio;001083;-1;1;2.5799999237060547;2020/12/23
Chivasso;001082;-1;121;4.5;2020/12/23
Chiusa di San Michele;001081;-1;7;4.320000171661377;2020/12/23
Chiomonte;001080;-1;17;19.170000076293945;2020/12/23
Chiesanuova;001079;-1;0;0;2020/12/23
Chieri;001078;-1;119;3.2200000286102295;2020/12/23
Chiaverano;001077;-1;3;1.4600000381469727;2020/12/23
Chianocco;001076;-1;4;2.4800000190734863;2020/12/23
Chialamberto;001075;-1;0;0;2020/12/23
Cesana Torinese;001074;-1;5;5.300000190734863;2020/12/23
Ceresole Reale;001073;-1;4;23.950000762939453;2020/12/23
Ceres;001072;-1;0;0;2020/12/23
Cercenasco;001071;-1;1;0.550000011920929;2020/12/23
Cavour;001070;-1;41;7.46999979019165;2020/12/23
Cavagnolo;001069;-1;11;5.340000152587891;2020/12/23
Castiglione Torinese;001068;-1;30;4.610000133514404;2020/12/23
Castelnuovo Nigra;001067;-1;0;0;2020/12/23
Castellamonte;001066;-1;79;7.940000057220459;2020/12/23
Castagnole Piemonte;001065;-1;11;4.900000095367432;2020/12/23
Castagneto Po;001064;-1;4;2.240000009536743;2020/12/23
Caselle Torinese;001063;-1;82;5.869999885559082;2020/12/23
Caselette;001062;-1;8;2.640000104904175;2020/12/23
Cascinette d'Ivrea;001061;-1;1;0.6600000262260437;2020/12/23
Casalborgone;001060;-1;4;2.119999885559082;2020/12/23
Carmagnola;001059;-1;97;3.3499999046325684;2020/12/23
Carignano;001058;-1;23;2.4800000190734863;2020/12/23
Carema;001057;-1;3;3.890000104904175;2020/12/23
Caravino;001056;-1;5;5.539999961853027;2020/12/23
Caprie;001055;-1;2;0.9599999785423279;2020/12/23
Cantoira;001054;-1;1;1.7400000095367432;2020/12/23
Cantalupa;001053;-1;8;3.049999952316284;2020/12/23
Canischio;001052;-1;0;0;2020/12/23
Candiolo;001051;-1;11;1.9500000476837158;2020/12/23
Candia Canavese;001050;-1;3;2.440000057220459;2020/12/23
Campiglione Fenile;001049;-1;5;3.7300000190734863;2020/12/23
Cambiano;001048;-1;21;3.509999990463257;2020/12/23
Caluso;001047;-1;21;2.7799999713897705;2020/12/23
Cafasse;001046;-1;3;0.8799999952316284;2020/12/23
Buttigliera Alta;001045;-1;36;5.619999885559082;2020/12/23
Bussoleno;001044;-1;16;2.690000057220459;2020/12/23
Busano;001043;-1;3;1.8300000429153442;2020/12/23
Burolo;001042;-1;8;6.989999771118164;2020/12/23
Buriasco;001041;-1;15;11.100000381469727;2020/12/23
Bruzolo;001040;-1;4;2.619999885559082;2020/12/23
Brusasco;001039;-1;7;4.579999923706055;2020/12/23
Bruino;001038;-1;39;4.480000019073486;2020/12/23
Brozolo;001037;-1;1;2.2899999618530273;2020/12/23
Brosso;001036;-1;0;0;2020/12/23
Bricherasio;001035;-1;24;5.199999809265137;2020/12/23
Brandizzo;001034;-1;23;2.630000114440918;2020/12/23
Bosconero;001033;-1;15;4.789999961853027;2020/12/23
Borgone Susa;001032;-1;3;1.3600000143051147;2020/12/23
Borgomasino;001031;-1;2;2.5399999618530273;2020/12/23
Borgofranco d'Ivrea;001030;-1;9;2.450000047683716;2020/12/23
Borgiallo;001029;-1;3;5.099999904632568;2020/12/23
Borgaro Torinese;001028;-1;40;3.359999895095825;2020/12/23
Bollengo;001027;-1;3;1.3799999952316284;2020/12/23
Bobbio Pellice;001026;-1;0;0;2020/12/23
Bibiana;001025;-1;9;2.5999999046325684;2020/12/23
Beinasco;001024;-1;67;3.740000009536743;2020/12/23
Barone Canavese;001023;-1;1;1.7000000476837158;2020/12/23
Bardonecchia;001022;-1;5;1.590000033378601;2020/12/23
Barbania;001021;-1;2;1.25;2020/12/23
Banchette;001020;-1;6;1.850000023841858;2020/12/23
Balme;001019;-1;0;0;2020/12/23
Baldissero Torinese;001018;-1;7;1.899999976158142;2020/12/23
Baldissero Canavese;001017;-1;0;0;2020/12/23
Balangero;001016;-1;25;7.900000095367432;2020/12/23
Bairo;001015;-1;7;8.75;2020/12/23
Azeglio;001014;-1;1;0.7900000214576721;2020/12/23
Avigliana;001013;-1;48;3.819999933242798;2020/12/23
Arignano;001012;-1;2;1.8600000143051147;2020/12/23
Angrogna;001011;-1;2;2.319999933242798;2020/12/23
Andrate;001010;-1;1;2;2020/12/23
Andezeno;001009;-1;6;2.9800000190734863;2020/12/23
Alpignano;001008;-1;47;2.869999885559082;2020/12/23
Alpette;001007;-1;1;4.130000114440918;2020/12/23
Almese;001006;-1;20;3.140000104904175;2020/12/23
Albiano d'Ivrea;001004;-1;2;1.2200000286102295;2020/12/23
Ala di Stura;001003;-1;0;0;2020/12/23
Airasca;001002;-1;6;1.6299999952316284;2020/12/23
Agliè;001001;-1;9;3.4200000762939453;2020/12/23
